movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,Drama,Adventure,Action,Comedy,Horror,Biography,Crime,Fantasy,Family,Sci-Fi,Animation,Romance,Music,Western,Thriller,History,Mystery,Sport,Musical,Documentary,Short
132,The Final Conflict,R,1981-03-20,108.0,0.0,5.6,20471382.0,Graham Baker,David Seltzer,Sam Neill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Mommie Dearest,R,1981-09-25,129.0,0.0,6.7,19032261.0,Frank Perry,Christina Crawford,Faye Dunaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Private Lessons,R,1981-06-10,87.0,0.0,5.2,26279000.0,Alan Myerson,Dan Greenburg,Sylvia Kristel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,The Postman Always Rings Twice,R,1981-03-20,122.0,0.0,6.6,12376625.0,Bob Rafelson,David Mamet,Jack Nicholson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Ragtime,PG,1981-12-25,155.0,0.0,7.3,14920781.0,Milos Forman,E.L. Doctorow,James Cagney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Deadly Blessing,R,1981-08-14,100.0,0.0,5.6,8279042.0,Wes Craven,Glenn M. Benest,Maren Jensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Eyewitness,R,1981-02-13,103.0,0.0,6.0,6400000.0,Peter Yates,Steve Tesich,William Hurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Gallipoli,PG,1981-08-28,110.0,0.0,7.4,5732587.0,Peter Weir,David Williamson,Mel Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Outland,R,1981-05-22,109.0,0.0,6.6,17374595.0,Peter Hyams,Peter Hyams,Sean Connery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Southern Comfort,R,1981-09-25,106.0,0.0,7.2,0.0,Walter Hill,Michael Kane,Keith Carradine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,S.O.B.,R,1981-07-01,122.0,0.0,6.4,14867086.0,Blake Edwards,Blake Edwards,Julie Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,The Beyond,R,1983-11-11,87.0,0.0,6.8,123843.0,Lucio Fulci,Dardano Sacchetti,Catriona MacColl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Ghost Story,R,1981-12-18,110.0,0.0,6.3,23371905.0,John Irvin,Peter Straub,Craig Wasson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,My Bloody Valentine,R,1981-02-11,90.0,0.0,6.3,5672031.0,George Mihalka,Stephen A. Miller,Paul Kelman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,The Funhouse,R,1981-03-13,96.0,0.0,5.9,7886857.0,Tobe Hooper,Lawrence J. Block,Elizabeth Berridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,One from the Heart,R,1982-02-11,107.0,0.0,6.5,636796.0,Francis Ford Coppola,Armyan Bernstein,Frederic Forrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,The French Lieutenant's Woman,R,1981-10-16,124.0,0.0,7.0,26890068.0,Karel Reisz,John Fowles,Meryl Streep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,The Great Muppet Caper,G,1981-06-26,97.0,0.0,7.2,31206251.0,Jim Henson,Tom Patchett,Jim Henson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,True Confessions,R,1981-09-25,108.0,0.0,6.3,12850276.0,Ulu Grosbard,John Gregory Dunne,Robert De Niro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Looker,PG,1981-10-30,93.0,0.0,6.1,0.0,Michael Crichton,Michael Crichton,Albert Finney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Nighthawks,R,1981-04-10,99.0,0.0,6.4,19905359.0,Bruce Malmuth,David Shaber,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Nice Dreams,R,1981-06-05,88.0,0.0,6.2,37000000.0,Tommy Chong,Tommy Chong,Cheech Marin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Sharky's Machine,R,1981-12-18,122.0,0.0,6.3,35610100.0,Burt Reynolds,William Diehl,Burt Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Neighbors,R,1981-12-18,94.0,0.0,5.6,29916207.0,John G. Avildsen,Thomas Berger,John Belushi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Puberty Blues,R,1981-12-10,87.0,0.0,5.9,237000.0,Bruce Beresford,Margaret Kelly,Nell Schofield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Eye of the Needle,R,1981-07-24,112.0,0.0,7.1,17583634.0,Richard Marquand,Ken Follett,Donald Sutherland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Wolfen,R,1981-07-24,115.0,0.0,6.3,10626725.0,Michael Wadleigh,Whitley Strieber,Albert Finney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Student Bodies,R,1981-08-07,86.0,0.0,5.5,5165432.0,Mickey Rose,Mickey Rose,Kristen Riter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Prince of the City,R,1981-08-26,167.0,0.0,7.5,8124257.0,Sidney Lumet,Jay Presson Allen,Treat Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,The Hand,R,1981-04-24,104.0,0.0,5.5,2447576.0,Oliver Stone,Marc Brandel,Michael Caine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Continental Divide,PG,1981-09-18,103.0,0.0,6.2,15578237.0,Michael Apted,Lawrence Kasdan,John Belushi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Diva,R,1982-04-23,117.0,0.0,7.2,110014.0,Jean-Jacques Beineix,Daniel Odier,Wilhelmenia Fernandez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Venom,R,1982-01-29,92.0,0.0,5.8,5229643.0,Piers Haggard,Alan Scholefield,Klaus Kinski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Fort Apache the Bronx,R,1981-02-06,125.0,0.0,6.7,29200000.0,Daniel Petrie,Heywood Gould,Paul Newman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Eyes of a Stranger,R,1981-03-27,84.0,0.0,6.0,1118634.0,Ken Wiederhorn,Ron Kurz,Lauren Tewes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Zorro: The Gay Blade,PG,1981-07-17,93.0,0.0,6.2,0.0,Peter Medak,Hal Dresner,George Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Under the Rainbow,PG,1981-07-31,98.0,0.0,5.4,18826490.0,Steve Rash,Fred Bauer,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Carbon Copy,PG,1981-09-25,92.0,0.0,5.6,9566593.0,Michael Schultz,Stanley Shapiro,George Segal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,The Incredible Shrinking Woman,PG,1981-01-30,88.0,0.0,5.5,20259961.0,Joel Schumacher,Richard Matheson,Lily Tomlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,The Night the Lights Went Out in Georgia,PG,1981-06-05,112.0,0.0,6.0,14923752.0,Ron Maxwell,Bob Bonney,Kristy McNichol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Quartet,R,1981-10-25,101.0,0.0,6.3,12042.0,James Ivory,Jean Rhys,Isabelle Adjani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Graduation Day,R,1981-05-01,96.0,0.0,4.9,0.0,Herb Freed,Anne Marisse,Christopher George,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Modern Problems,PG,1981-12-25,93.0,0.0,5.1,26154211.0,Ken Shapiro,Ken Shapiro,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Pennies from Heaven,R,1982-01-01,108.0,0.0,6.5,9171289.0,Herbert Ross,Dennis Potter,Steve Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,American Pop,R,1981-02-13,96.0,0.0,7.2,0.0,Ralph Bakshi,Ronni Kern,Mews Small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,The Legend of the Lone Ranger,PG,1981-05-22,98.0,0.0,5.1,12617845.0,William A. Fraker,Ivan Goff,Klinton Spilsbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Sphinx,PG,1981-02-11,118.0,0.0,5.2,2022771.0,Franklin J. Schaffner,John Byrum,Lesley-Anne Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Night School,R,1981-09-11,88.0,0.0,5.6,1169875.0,Ken Hughes,Ruth Avergon,Leonard Mann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,An Eye for an Eye,R,1981-08-14,106.0,0.0,5.5,0.0,Steve Carver,James Bruner,Chuck Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Zoot Suit,R,1982-01-01,103.0,0.0,6.8,3256082.0,Luis Valdez,Luis Valdez,Daniel Valdez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Rich and Famous,R,1981-10-09,117.0,0.0,5.9,14492125.0,George Cukor,Gerald Ayres,Jacqueline Bisset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Buddy Buddy,R,1981-12-11,96.0,0.0,6.5,7258543.0,Billy Wilder,Francis Veber,Jack Lemmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Bustin' Loose,R,1981-05-22,94.0,0.0,6.1,31261269.0,Oz Scott,Lonne Elder III,Richard Pryor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Modern Romance,R,1981-03-13,93.0,0.0,7.0,2863642.0,Albert Brooks,Albert Brooks,Albert Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Heartbeeps,PG,1981-12-18,78.0,0.0,4.3,2154696.0,Allan Arkush,John Hill,Andy Kaufman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Back Roads,R,1981-03-13,94.0,0.0,5.6,11809387.0,Martin Ritt,Gary DeVore,Sally Field,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Take This Job and Shove It,PG,1981-05-15,100.0,0.0,5.0,17569027.0,Gus Trikonis,Barry Schneider,Robert Hays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Raggedy Man,R,1981-09-18,94.0,0.0,6.8,1976198.0,Jack Fisk,William D. Wittliff,Sissy Spacek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Whose Life Is It Anyway?,R,1982-01-22,119.0,0.0,7.3,8206145.0,John Badham,Brian Clark,Richard Dreyfuss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Inchon,PG,1982-09-17,140.0,0.0,2.7,5200986.0,Terence Young,Robin Moore,Laurence Olivier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,All Night Long,R,1981-03-06,87.0,0.0,5.5,4454295.0,Jean-Claude Tramont,W.D. Richter,Gene Hackman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,The Pursuit of D.B. Cooper,PG,1981-11-13,100.0,0.0,5.6,3702028.0,Roger Spottiswoode,J.D. Reed,Robert Duvall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Rollover,R,1981-12-11,116.0,0.0,5.4,10851261.0,Alan J. Pakula,Howard Kohn,Jane Fonda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Only When I Laugh,R,1981-09-25,120.0,0.0,6.5,25524778.0,Glenn Jordan,Neil Simon,Marsha Mason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Honky Tonk Freeway,PG,1981-08-21,107.0,0.0,5.2,2004742.0,John Schlesinger,Edward Clinton,David Rasche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Paternity,PG,1981-10-02,94.0,0.0,4.9,18838812.0,David Steinberg,Charlie Peters,Burt Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,King of the Mountain,PG,1981-05-01,90.0,0.0,5.5,1791147.0,Noel Nosseck,David Barry,Harry Hamlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Scream,R,1981-01-01,82.0,0.0,2.9,0.0,Byron Quisenberry,Byron Quisenberry,Pepper Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,The Devil and Max Devlin,PG,1981-03-06,96.0,0.0,5.0,16000000.0,Steven Hilliard Stern,Mary Rodgers,Elliott Gould,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,The Amateur,R,1982-02-12,112.0,0.0,5.8,6892098.0,Charles Jarrott,Robert Littell,John Savage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Longshot,TV-PG,1981-01-01,100.0,0.0,5.1,0.0,E.W. Swackhamer,Barry Rosen,Leif Garrett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Comin' at Ya!,R,1981-07-24,91.0,0.0,5.1,12000000.0,Ferdinando Baldi,Wolfe Lowenthal,Tony Anthony,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Le Pont du Nord,Not Rated,1982-03-24,129.0,0.0,6.9,17110.0,Jacques Rivette,Bulle Ogier,Bulle Ogier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Silence of the North,PG,1981-10-23,94.0,0.0,6.3,1622898.0,Allan King,Olive Frederickson,Ellen Burstyn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Fast Times at Ridgemont High,R,1982-08-13,90.0,0.0,7.2,27092880.0,Amy Heckerling,Cameron Crowe,Sean Penn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Blade Runner,R,1982-06-25,117.0,0.0,8.1,41676878.0,Ridley Scott,Hampton Fancher,Harrison Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,The Thing,R,1982-06-25,109.0,0.0,8.1,19632053.0,John Carpenter,Bill Lancaster,Kurt Russell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Conan the Barbarian,R,1982-05-14,129.0,0.0,6.9,68851475.0,John Milius,Robert E. Howard,Arnold Schwarzenegger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,E.T. the Extra-Terrestrial,PG,1982-06-11,115.0,0.0,7.8,792910554.0,Steven Spielberg,Melissa Mathison,Henry Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,First Blood,R,1982-10-22,93.0,0.0,7.7,125212904.0,Ted Kotcheff,David Morrell,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,An Officer and a Gentleman,R,1982-08-13,124.0,0.0,7.0,129795554.0,Taylor Hackford,Douglas Day Stewart,Richard Gere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Grease 2,PG,1982-06-11,115.0,0.0,4.4,15171476.0,Patricia Birch,Ken Finkleman,Michelle Pfeiffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Annie,PG,1982-06-18,127.0,0.0,6.6,57063861.0,John Huston,Carol Sobieski,Aileen Quinn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Poltergeist,PG,1982-06-04,114.0,0.0,7.3,77142388.0,Tobe Hooper,Steven Spielberg,JoBeth Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,48 Hrs.,R,1982-12-08,96.0,0.0,6.9,78868508.0,Walter Hill,Roger Spottiswoode,Nick Nolte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Star Trek II: The Wrath of Khan,PG,1982-06-04,113.0,0.0,7.7,78912963.0,Nicholas Meyer,Gene Roddenberry,William Shatner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Paradise,R,1982-05-07,100.0,0.0,4.9,5588800.0,Stuart Gillard,Stuart Gillard,Willie Aames,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,The Last American Virgin,R,1982-07-30,92.0,0.0,6.3,5829781.0,Boaz Davidson,Boaz Davidson,Lawrence Monoson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Sophie's Choice,R,1983-03-04,150.0,0.0,7.6,30036000.0,Alan J. Pakula,William Styron,Meryl Streep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Gandhi,PG,1983-02-25,191.0,0.0,8.0,52767889.0,Richard Attenborough,John Briley,Ben Kingsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Tootsie,PG,1982-12-17,116.0,0.0,7.4,177200000.0,Sydney Pollack,Don McGuire,Dustin Hoffman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Tron,PG,1982-07-09,96.0,0.0,6.8,33000525.0,Steven Lisberger,Steven Lisberger,Jeff Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,The Secret of NIMH,G,1982-07-16,82.0,0.0,7.6,14665733.0,Don Bluth,Robert C. O'Brien,Elizabeth Hartman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,The King of Comedy,PG,1983-02-18,109.0,0.0,7.8,2536242.0,Martin Scorsese,Paul D. Zimmerman,Robert De Niro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Rocky III,PG,1982-05-28,99.0,0.0,6.8,125052686.0,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,The Beastmaster,PG,1982-08-20,118.0,0.0,6.2,14056528.0,Don Coscarelli,Don Coscarelli,Marc Singer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Creepshow,R,1982-11-12,120.0,0.0,6.9,21028755.0,George A. Romero,Stephen King,Hal Holbrook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,The Man from Snowy River,PG,1982-11-05,102.0,0.0,7.3,20659423.0,George Miller,A.B. 'Banjo' Paterson,Kirk Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Pink Floyd: The Wall,R,1982-09-17,95.0,0.0,8.0,22265763.0,Alan Parker,Roger Waters,Bob Geldof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Cat People,R,1982-04-02,118.0,0.0,6.2,7000000.0,Paul Schrader,DeWitt Bodeen,Nastassja Kinski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Fanny and Alexander,R,1982-12-17,188.0,0.0,8.1,6795771.0,Ingmar Bergman,Ingmar Bergman,Bertil Guve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Friday the 13th Part III,R,1982-08-13,95.0,0.0,5.7,36690067.0,Steve Miner,Martin Kitrosser,Dana Kimmell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Firefox,PG,1982-06-18,136.0,0.0,6.0,46708276.0,Clint Eastwood,Alex Lasker,Clint Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Halloween III: Season of the Witch,R,1982-10-22,98.0,0.0,5.0,14400000.0,Tommy Lee Wallace,Tommy Lee Wallace,Tom Atkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,The Dark Crystal,PG,1982-12-17,93.0,0.0,7.2,41630431.0,Jim Henson,David Odell,Jim Henson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,The Verdict,R,1982-12-17,129.0,0.0,7.7,53993738.0,Sidney Lumet,Barry Reed,Paul Newman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Pieces,Not Rated,1983-09-23,85.0,0.0,6.1,2032311.0,Juan Piquer Simón,Dick Randall,Christopher George,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Zapped!,R,1982-09-03,98.0,0.0,4.9,16897768.0,Robert J. Rosenthal,Bruce Rubin,Scott Baio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Six Pack,PG,1982-07-16,108.0,0.0,5.9,20225989.0,Daniel Petrie,Mike Marvin,Kenny Rogers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,The World According to Garp,R,1982-07-23,136.0,0.0,7.2,29712172.0,George Roy Hill,John Irving,Robin Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Diner,R,1982-05-21,110.0,0.0,7.1,14099953.0,Barry Levinson,Barry Levinson,Steve Guttenberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,The Best Little Whorehouse in Texas,R,1982-07-23,114.0,0.0,6.0,69701637.0,Colin Higgins,Larry L. King,Burt Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,The Year of Living Dangerously,PG,1983-02-18,115.0,0.0,7.1,10278575.0,Peter Weir,David Williamson,Mel Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Night Shift,R,1982-07-30,106.0,0.0,6.6,21095638.0,Ron Howard,Lowell Ganz,Henry Winkler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Summer Lovers,R,1982-07-16,98.0,0.0,5.7,4968000.0,Randal Kleiser,Randal Kleiser,Peter Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Victor Victoria,PG,1982-03-19,134.0,0.0,7.6,28229046.0,Blake Edwards,Blake Edwards,Julie Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,The Last Unicorn,G,1982-11-19,92.0,0.0,7.4,6455330.0,Jules Bass,Peter S. Beagle,Jeff Bridges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,The Entity,R,1983-02-04,125.0,0.0,6.7,13277558.0,Sidney J. Furie,Frank De Felitta,Barbara Hershey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Airplane II: the Sequel,PG,1982-12-10,85.0,0.0,6.2,27150534.0,Ken Finkleman,Ken Finkleman,Robert Hays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,The Toy,PG,1982-12-10,102.0,0.0,5.8,47118057.0,Richard Donner,Francis Veber,Richard Pryor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,The House on Sorority Row,R,1983-07-28,91.0,0.0,6.0,10604986.0,Mark Rosman,Mark Rosman,Kate McNeil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Evil Under the Sun,PG,1982-03-05,117.0,0.0,7.1,6110670.0,Guy Hamilton,Anthony Shaffer,Peter Ustinov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,The Sword and the Sorcerer,R,1982-04-30,99.0,0.0,5.6,39103425.0,Albert Pyun,Tom Karnowski,Lee Horsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Death Wish II,R,1982-02-19,89.0,0.0,6.0,16100000.0,Michael Winner,David Engelbach,Charles Bronson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Silent Rage,R,1982-04-02,103.0,0.0,5.5,10490791.0,Michael Miller,Joseph Fraley,Chuck Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Megaforce,PG,1982-06-25,99.0,0.0,3.7,5675599.0,Hal Needham,Bob Kachler,Barry Bostwick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Personal Best,R,1982-06-26,128.0,0.0,6.3,5672311.0,Robert Towne,Robert Towne,Mariel Hemingway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Dead Men Don't Wear Plaid,PG,1982-05-21,88.0,0.0,6.9,18196170.0,Carl Reiner,Carl Reiner,Steve Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Amityville II: The Possession,R,1982-09-24,104.0,0.0,5.5,12534817.0,Damiano Damiani,Tommy Lee Wallace,James Olson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Missing,PG,1982-03-12,122.0,0.0,7.7,14000000.0,Costa-Gavras,Costa-Gavras,Jack Lemmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Frances,R,1983-03-11,140.0,0.0,7.3,0.0,Graeme Clifford,Eric Bergren,Jessica Lange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,The Seduction,R,1982-01-29,104.0,0.0,4.9,11378339.0,David Schmoeller,David Schmoeller,Morgan Fairchild,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
